app,policy_area,metric,period,value
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2019Q4,N/A
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2020Q1,200
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2020Q2,90
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2020Q3,100
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2020Q4,10
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2021Q1,60
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2021Q2,"1,100"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2021Q3,"3,500"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2021Q4,"4,000"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2022Q1,"84,900"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2022Q2,"4,600"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2022Q3,"915,500"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2022Q4,"4,000"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2023Q1,"1,600"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2023Q2,"578,600"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2023Q3,500
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2023Q4,"1,300"
Instagram,Dangerous Orgs: Terrorism,Content Restored without appeal,2024Q1,"1,700"
Instagram,Hate Speech,Content Restored without appeal,2017Q4,N/A
Instagram,Hate Speech,Content Restored without appeal,2018Q1,N/A
Instagram,Hate Speech,Content Restored without appeal,2018Q2,N/A
Instagram,Hate Speech,Content Restored without appeal,2018Q3,N/A
Instagram,Hate Speech,Content Restored without appeal,2018Q4,N/A
Instagram,Hate Speech,Content Restored without appeal,2019Q1,N/A
Instagram,Hate Speech,Content Restored without appeal,2019Q2,N/A
Instagram,Hate Speech,Content Restored without appeal,2019Q3,N/A
Instagram,Hate Speech,Content Restored without appeal,2019Q4,N/A
Instagram,Hate Speech,Content Restored without appeal,2020Q1,"1,600"
Instagram,Hate Speech,Content Restored without appeal,2020Q2,"22,700"
Instagram,Hate Speech,Content Restored without appeal,2020Q3,"32,900"
Instagram,Hate Speech,Content Restored without appeal,2020Q4,"35,700"
Instagram,Hate Speech,Content Restored without appeal,2021Q1,"43,900"
Instagram,Hate Speech,Content Restored without appeal,2021Q2,"30,800"
Instagram,Hate Speech,Content Restored without appeal,2021Q3,"43,100"
Instagram,Hate Speech,Content Restored without appeal,2021Q4,"63,600"
Instagram,Hate Speech,Content Restored without appeal,2022Q1,"56,700"
Instagram,Hate Speech,Content Restored without appeal,2022Q2,"14,200"
Instagram,Hate Speech,Content Restored without appeal,2022Q3,"9,800"
Instagram,Hate Speech,Content Restored without appeal,2022Q4,"18,300"
Instagram,Hate Speech,Content Restored without appeal,2023Q1,"5,700"
Instagram,Hate Speech,Content Restored without appeal,2023Q2,"3,800,000"
Instagram,Hate Speech,Content Restored without appeal,2023Q3,"2,000"
Instagram,Hate Speech,Content Restored without appeal,2023Q4,"2,300"
Instagram,Hate Speech,Content Restored without appeal,2024Q1,"3,400"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2017Q4,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2018Q1,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2018Q2,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2018Q3,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2018Q4,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2019Q1,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2019Q2,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2019Q3,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2019Q4,N/A
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2020Q1,"2,400"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2020Q2,"22,600"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2020Q3,"35,700"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2020Q4,"62,100"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2021Q1,"28,500"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2021Q2,"19,600"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2021Q3,"35,600"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2021Q4,"27,600"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2022Q1,"45,000"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2022Q2,"5,200"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2022Q3,"4,100"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2022Q4,"13,100"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2023Q1,"3,300"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2023Q2,"9,800"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2023Q3,"1,500"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2023Q4,"1,300"
Instagram,Regulated Goods: Drugs,Content Restored without appeal,2024Q1,"2,300"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2017Q4,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2018Q1,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2018Q2,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2018Q3,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2018Q4,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2019Q1,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2019Q2,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2019Q3,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2019Q4,N/A
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2020Q1,40
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2020Q2,600
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2020Q3,300
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2020Q4,800
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2021Q1,"1,400"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2021Q2,"1,800"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2021Q3,"7,800"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2021Q4,"21,700"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2022Q1,"15,400"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2022Q2,"6,200"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2022Q3,"5,600"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2022Q4,"1,000"
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2023Q1,500
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2023Q2,200
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2023Q3,200
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2023Q4,900
Instagram,Regulated Goods: Firearms,Content Restored without appeal,2024Q1,"2,200"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2017Q4,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2018Q1,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2018Q2,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2018Q3,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2018Q4,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2019Q1,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2019Q2,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2019Q3,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2019Q4,N/A
Instagram,Suicide and Self-Injury,Content Restored without appeal,2020Q1,"1,300"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2020Q2,60
Instagram,Suicide and Self-Injury,Content Restored without appeal,2020Q3,"48,000"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2020Q4,"276,500"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2021Q1,"119,700"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2021Q2,"79,300"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2021Q3,"10,600"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2021Q4,600
Instagram,Suicide and Self-Injury,Content Restored without appeal,2022Q1,"49,400"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2022Q2,"40,000"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2022Q3,"24,400"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2022Q4,"28,200"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2023Q1,"11,300"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2023Q2,"1,600"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2023Q3,"1,200"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2023Q4,"1,500"
Instagram,Suicide and Self-Injury,Content Restored without appeal,2024Q1,500
Instagram,Violence And Incitement,Content Restored without appeal,2017Q4,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2018Q1,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2018Q2,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2018Q3,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2018Q4,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2019Q1,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2019Q2,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2019Q3,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2019Q4,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2020Q1,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2020Q2,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2020Q3,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2020Q4,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2021Q1,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2021Q2,N/A
Instagram,Violence And Incitement,Content Restored without appeal,2021Q3,"21,400"
Instagram,Violence And Incitement,Content Restored without appeal,2021Q4,"49,900"
Instagram,Violence And Incitement,Content Restored without appeal,2022Q1,"53,100"
Instagram,Violence And Incitement,Content Restored without appeal,2022Q2,"10,200"
Instagram,Violence And Incitement,Content Restored without appeal,2022Q3,"10,200"
Instagram,Violence And Incitement,Content Restored without appeal,2022Q4,"30,000"
Instagram,Violence And Incitement,Content Restored without appeal,2023Q1,"10,200"
Instagram,Violence And Incitement,Content Restored without appeal,2023Q2,"5,300"
Instagram,Violence And Incitement,Content Restored without appeal,2023Q3,"6,800"
Instagram,Violence And Incitement,Content Restored without appeal,2023Q4,"11,800"
Instagram,Violence And Incitement,Content Restored without appeal,2024Q1,"8,800"
Instagram,Violent & Graphic Content,Content Restored without appeal,2017Q4,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2018Q1,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2018Q2,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2018Q3,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2018Q4,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2019Q1,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2019Q2,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2019Q3,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2019Q4,N/A
Instagram,Violent & Graphic Content,Content Restored without appeal,2020Q1,300
Instagram,Violent & Graphic Content,Content Restored without appeal,2020Q2,200
Instagram,Violent & Graphic Content,Content Restored without appeal,2020Q3,200
Instagram,Violent & Graphic Content,Content Restored without appeal,2020Q4,"3,300"
Instagram,Violent & Graphic Content,Content Restored without appeal,2021Q1,"10,800"
Instagram,Violent & Graphic Content,Content Restored without appeal,2021Q2,"10,600"
Instagram,Violent & Graphic Content,Content Restored without appeal,2021Q3,"21,200"
Instagram,Violent & Graphic Content,Content Restored without appeal,2021Q4,"2,500,000"
Instagram,Violent & Graphic Content,Content Restored without appeal,2022Q1,"31,400"
Instagram,Violent & Graphic Content,Content Restored without appeal,2022Q2,"1,100,000"
Instagram,Violent & Graphic Content,Content Restored without appeal,2022Q3,"2,200"
Instagram,Violent & Graphic Content,Content Restored without appeal,2022Q4,"4,800"
Instagram,Violent & Graphic Content,Content Restored without appeal,2023Q1,"2,000"
Instagram,Violent & Graphic Content,Content Restored without appeal,2023Q2,"1,200"
Instagram,Violent & Graphic Content,Content Restored without appeal,2023Q3,600
Instagram,Violent & Graphic Content,Content Restored without appeal,2023Q4,"1,900,000"
Instagram,Violent & Graphic Content,Content Restored without appeal,2024Q1,800
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2019Q1,N/A
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2019Q2,N/A
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2019Q3,N/A
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2019Q4,92.90%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2020Q1,93.70%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2020Q2,94.40%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2020Q3,93.30%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2020Q4,96.10%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2021Q1,96.20%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2021Q2,96.70%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2021Q3,95.40%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2021Q4,94.30%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2022Q1,94.00%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2022Q2,94.30%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2022Q3,95.70%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2022Q4,95.50%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2023Q1,95.90%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2023Q2,96.70%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2023Q3,97.40%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2023Q4,96.80%
Instagram,Adult Nudity & Sexual Activity,Proactive rate,2024Q1,97.30%
Instagram,Bullying & Harassment,Proactive rate,2019Q1,N/A
Instagram,Bullying & Harassment,Proactive rate,2019Q2,N/A
Instagram,Bullying & Harassment,Proactive rate,2019Q3,N/A
Instagram,Bullying & Harassment,Proactive rate,2019Q4,36.20%
Instagram,Bullying & Harassment,Proactive rate,2020Q1,35.00%
Instagram,Bullying & Harassment,Proactive rate,2020Q2,44.40%
Instagram,Bullying & Harassment,Proactive rate,2020Q3,59.50%
Instagram,Bullying & Harassment,Proactive rate,2020Q4,80.50%
Instagram,Bullying & Harassment,Proactive rate,2021Q1,78.60%
Instagram,Bullying & Harassment,Proactive rate,2021Q2,71.50%
Instagram,Bullying & Harassment,Proactive rate,2021Q3,83.20%
Instagram,Bullying & Harassment,Proactive rate,2021Q4,82.10%
Instagram,Bullying & Harassment,Proactive rate,2022Q1,83.80%
Instagram,Bullying & Harassment,Proactive rate,2022Q2,87.40%
Instagram,Bullying & Harassment,Proactive rate,2022Q3,84.30%
Instagram,Bullying & Harassment,Proactive rate,2022Q4,85.40%
Instagram,Bullying & Harassment,Proactive rate,2023Q1,90.10%
Instagram,Bullying & Harassment,Proactive rate,2023Q2,90.50%
Instagram,Bullying & Harassment,Proactive rate,2023Q3,93.20%
Instagram,Bullying & Harassment,Proactive rate,2023Q4,95.30%
Instagram,Bullying & Harassment,Proactive rate,2024Q1,96.10%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2019Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2019Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2019Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2019Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2020Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2020Q2,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2020Q3,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2020Q4,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2021Q1,N/A
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2021Q2,95.80%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2021Q3,92.30%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2021Q4,95.30%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2022Q1,93.80%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2022Q2,93.40%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2022Q3,96.80%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2022Q4,97.60%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2023Q1,97.80%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2023Q2,96.70%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2023Q3,96.30%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2023Q4,95.10%
Instagram,Child Endangerment: Nudity and Physical Abuse,Proactive rate,2024Q1,96.30%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2019Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2019Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2019Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2019Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2020Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2020Q2,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2020Q3,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2020Q4,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2021Q1,N/A
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2021Q2,96.30%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2021Q3,96.30%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2021Q4,97.30%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2022Q1,92.50%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2022Q2,94.90%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2022Q3,96.60%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2022Q4,99.60%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2023Q1,99.50%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2023Q2,97.10%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2023Q3,96.00%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2023Q4,96.30%
Instagram,Child Endangerment: Sexual Exploitation,Proactive rate,2024Q1,93.40%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2019Q1,N/A
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2019Q2,92.40%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2019Q3,94.60%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2019Q4,96.70%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2020Q1,97.70%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2020Q2,91.30%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2020Q3,97.30%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2020Q4,97.70%
Instagram,Child Nudity & Sexual Exploitation,Proactive rate,2021Q1,98.10%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2019Q1,N/A
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2019Q2,N/A
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2019Q3,N/A
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2019Q4,56.30%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2020Q1,68.30%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2020Q2,77.80%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2020Q3,77.80%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2020Q4,67.30%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2021Q1,77.20%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2021Q2,77.70%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2021Q3,82.70%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2021Q4,84.80%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2022Q1,88.90%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2022Q2,87.70%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2022Q3,86.30%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2022Q4,89.70%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2023Q1,91.60%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2023Q2,84.50%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2023Q3,77.20%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2023Q4,79.60%
Instagram,Dangerous Orgs: Organized Hate,Proactive rate,2024Q1,80.70%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2019Q1,N/A
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2019Q2,93.20%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2019Q3,91.20%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2019Q4,91.00%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2020Q1,84.80%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2020Q2,98.30%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2020Q3,99.50%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2020Q4,97.90%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2021Q1,99.60%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2021Q2,99.70%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2021Q3,72.30%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2021Q4,79.60%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2022Q1,86.30%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2022Q2,93.30%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2022Q3,96.70%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2022Q4,93.90%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2023Q1,95.10%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2023Q2,98.30%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2023Q3,97.80%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2023Q4,97.40%
Instagram,Dangerous Orgs: Terrorism,Proactive rate,2024Q1,95.80%
Instagram,Hate Speech,Proactive rate,2019Q1,N/A
Instagram,Hate Speech,Proactive rate,2019Q2,N/A
Instagram,Hate Speech,Proactive rate,2019Q3,N/A
Instagram,Hate Speech,Proactive rate,2019Q4,44.10%
Instagram,Hate Speech,Proactive rate,2020Q1,42.50%
Instagram,Hate Speech,Proactive rate,2020Q2,89.00%
Instagram,Hate Speech,Proactive rate,2020Q3,95.70%
Instagram,Hate Speech,Proactive rate,2020Q4,94.70%
Instagram,Hate Speech,Proactive rate,2021Q1,93.40%
Instagram,Hate Speech,Proactive rate,2021Q2,95.10%
Instagram,Hate Speech,Proactive rate,2021Q3,93.80%
Instagram,Hate Speech,Proactive rate,2021Q4,91.90%
Instagram,Hate Speech,Proactive rate,2022Q1,89.60%
Instagram,Hate Speech,Proactive rate,2022Q2,91.20%
Instagram,Hate Speech,Proactive rate,2022Q3,93.70%
Instagram,Hate Speech,Proactive rate,2022Q4,93.90%
Instagram,Hate Speech,Proactive rate,2023Q1,95.30%
Instagram,Hate Speech,Proactive rate,2023Q2,97.20%
Instagram,Hate Speech,Proactive rate,2023Q3,96.50%
Instagram,Hate Speech,Proactive rate,2023Q4,97.30%
Instagram,Hate Speech,Proactive rate,2024Q1,98.20%
Instagram,Regulated Goods: Drugs,Proactive rate,2019Q1,N/A
Instagram,Regulated Goods: Drugs,Proactive rate,2019Q2,95.50%
Instagram,Regulated Goods: Drugs,Proactive rate,2019Q3,95.20%
Instagram,Regulated Goods: Drugs,Proactive rate,2019Q4,94.60%
Instagram,Regulated Goods: Drugs,Proactive rate,2020Q1,94.50%
Instagram,Regulated Goods: Drugs,Proactive rate,2020Q2,94.30%
Instagram,Regulated Goods: Drugs,Proactive rate,2020Q3,93.30%
Instagram,Regulated Goods: Drugs,Proactive rate,2020Q4,95.70%
Instagram,Regulated Goods: Drugs,Proactive rate,2021Q1,91.40%
Instagram,Regulated Goods: Drugs,Proactive rate,2021Q2,95.40%
Instagram,Regulated Goods: Drugs,Proactive rate,2021Q3,97.40%
Instagram,Regulated Goods: Drugs,Proactive rate,2021Q4,95.00%
Instagram,Regulated Goods: Drugs,Proactive rate,2022Q1,96.00%
Instagram,Regulated Goods: Drugs,Proactive rate,2022Q2,96.80%
Instagram,Regulated Goods: Drugs,Proactive rate,2022Q3,97.10%
Instagram,Regulated Goods: Drugs,Proactive rate,2022Q4,98.80%
Instagram,Regulated Goods: Drugs,Proactive rate,2023Q1,99.10%
Instagram,Regulated Goods: Drugs,Proactive rate,2023Q2,99.20%
Instagram,Regulated Goods: Drugs,Proactive rate,2023Q3,99.60%
Instagram,Regulated Goods: Drugs,Proactive rate,2023Q4,99.60%
Instagram,Regulated Goods: Drugs,Proactive rate,2024Q1,99.70%
Instagram,Regulated Goods: Firearms,Proactive rate,2019Q1,N/A
Instagram,Regulated Goods: Firearms,Proactive rate,2019Q2,76.80%
Instagram,Regulated Goods: Firearms,Proactive rate,2019Q3,91.00%
Instagram,Regulated Goods: Firearms,Proactive rate,2019Q4,83.40%
Instagram,Regulated Goods: Firearms,Proactive rate,2020Q1,90.70%
Instagram,Regulated Goods: Firearms,Proactive rate,2020Q2,86.90%
Instagram,Regulated Goods: Firearms,Proactive rate,2020Q3,89.50%
Instagram,Regulated Goods: Firearms,Proactive rate,2020Q4,89.40%
Instagram,Regulated Goods: Firearms,Proactive rate,2021Q1,89.70%
Instagram,Regulated Goods: Firearms,Proactive rate,2021Q2,90.60%
Instagram,Regulated Goods: Firearms,Proactive rate,2021Q3,95.80%
Instagram,Regulated Goods: Firearms,Proactive rate,2021Q4,94.30%
Instagram,Regulated Goods: Firearms,Proactive rate,2022Q1,92.20%
Instagram,Regulated Goods: Firearms,Proactive rate,2022Q2,93.60%
Instagram,Regulated Goods: Firearms,Proactive rate,2022Q3,94.00%
Instagram,Regulated Goods: Firearms,Proactive rate,2022Q4,95.00%
Instagram,Regulated Goods: Firearms,Proactive rate,2023Q1,97.60%
Instagram,Regulated Goods: Firearms,Proactive rate,2023Q2,98.30%
Instagram,Regulated Goods: Firearms,Proactive rate,2023Q3,98.80%
Instagram,Regulated Goods: Firearms,Proactive rate,2023Q4,99.30%
Instagram,Regulated Goods: Firearms,Proactive rate,2024Q1,99.50%
Instagram,Suicide and Self-Injury,Proactive rate,2019Q1,N/A
Instagram,Suicide and Self-Injury,Proactive rate,2019Q2,77.50%
