Metric,Period Type,Period,Policy Type,Issue Policy,Task Type,Task,Location,Market,Result
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Germany,0.7020000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Australia,0.7390000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Egypt,0.7440000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,United Kingdom,0.748
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Netherlands,0.762
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Italy,0.765
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Canada,0.767
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Poland,0.768
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Mexico,0.773
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Myanmar,0.774
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Thailand,0.787
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Romania,0.8009999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,United States,0.8059999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Ukraine,0.8140000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Somalia,0.815
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Saudi Arabia,0.8220000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Nepal,0.8240000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Vietnam,0.833
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Chile,0.8370000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Belarus,0.8370000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Turkey,0.8420000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Guatemala,0.8440000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,all,all,0.847
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Azerbaijan,0.852
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Israel,0.853
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Peru,0.872
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Cambodia,0.8740000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Brazil,0.875
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Kazakhstan,0.878
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Nigeria,0.878
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Indonesia,0.882
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Morocco,0.884
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,United Arab Emirates,0.885
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,South Africa,0.885
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Jordan,0.885
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Philippines,0.889
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Laos,0.895
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Libya,0.895
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Dominican Republic,0.8959999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Pakistan,0.897
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Algeria,0.898
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Venezuela,0.902
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Colombia,0.904
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Ecuador,0.904
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Argentina,0.905
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Iraq,0.917
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Lebanon,0.927
Removal rate before any views,quarterly,Oct-Dec 2022,all,all,all,all,Market,Bangladesh,0.95
Removal rate before any views,quarterly,Oct-Dec 2022,issue,Dangerous acts and challenges,all,all,all,all,0.705
Removal rate before any views,quarterly,Oct-Dec 2022,issue,Harassment and bullying,all,all,all,all,0.653
Removal rate before any views,quarterly,Oct-Dec 2022,issue,Hateful behavior,all,all,all,all,0.732
Removal rate before any views,quarterly,Oct-Dec 2022,issue,Illegal activities and regulated goods,all,all,all,all,0.86
Removal rate before any views,quarterly,Oct-Dec 2022,issue,Integrity and authenticity,all,all,all,all,0.695
Removal rate before any views,quarterly,Oct-Dec 2022,issue,Minor safety,all,all,all,all,0.9109999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,issue,"Suicide, self-harm and disordered eating",all,all,all,all,0.937
Removal rate before any views,quarterly,Oct-Dec 2022,issue,Violent and graphic content,all,all,all,all,0.853
Removal rate before any views,quarterly,Oct-Dec 2022,issue,Violent extremism,all,all,all,all,0.7959999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Nudity and sexual activity involving adults,task_type,human moderation,all,all,0.568
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual exploitation,task_type,human moderation,all,all,0.6779999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,0.517
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,0.608
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,0.493
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,0.645
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,0.7859999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,0.584
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,0.309
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,0.63
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,0.527
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Gambling,task_type,human moderation,all,all,0.445
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,0.691
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Weapons,task_type,human moderation,all,all,0.745
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,0.698
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,0.55
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,0.7390000000000001
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,0.8109999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,0.797
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,0.65
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,0.821
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,0.645
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,0.8859999999999999
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,0.853
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,0.552
Removal rate before any views,quarterly,Oct-Dec 2022,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,0.785
Category share,quarterly,Oct-Dec 2022,issue,Adult nudity and sexual activities,all,all,all,all,0.128
Category share,quarterly,Oct-Dec 2022,issue,Dangerous acts and challenges,all,all,all,all,0.05
Category share,quarterly,Oct-Dec 2022,issue,Harassment and bullying,all,all,all,all,0.061
Category share,quarterly,Oct-Dec 2022,issue,Hateful behavior,all,all,all,all,0.023
Category share,quarterly,Oct-Dec 2022,issue,Illegal activities and regulated goods,all,all,all,all,0.27399999999999997
Category share,quarterly,Oct-Dec 2022,issue,Integrity and authenticity,all,all,all,all,0.009000000000000001
Category share,quarterly,Oct-Dec 2022,issue,Minor safety,all,all,all,all,0.33299999999999996
Category share,quarterly,Oct-Dec 2022,issue,"Suicide, self-harm and disordered eating",all,all,all,all,0.027999999999999997
Category share,quarterly,Oct-Dec 2022,issue,Violent and graphic content,all,all,all,all,0.08
Category share,quarterly,Oct-Dec 2022,issue,Violent extremism,all,all,all,all,0.013999999999999999
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Nudity and sexual activity involving adults,task_type,human moderation,all,all,0.67
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual exploitation,task_type,human moderation,all,all,0.33
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,1.0
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,0.873
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,0.11199999999999999
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,0.015
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,0.564
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,0.436
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,0.013999999999999999
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,0.125
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,0.16699999999999998
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Gambling,task_type,human moderation,all,all,0.046
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,0.319
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Weapons,task_type,human moderation,all,all,0.331
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,0.611
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,0.389
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,0.024
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,0.21100000000000002
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,0.6779999999999999
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,0.054000000000000006
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,0.033
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,0.031
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,0.9690000000000001
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,1.0
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,0.195
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,0.805
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Guatemala,210263.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Azerbaijan,228239.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Jordan,228989.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Lebanon,236258.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Belarus,256685.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Somalia,280132.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Netherlands,288613.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Libya,298407.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Venezuela,323357.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Romania,356016.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Morocco,383512.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Laos,411457.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Chile,418312.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Australia,444953.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,South Africa,467764.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Dominican Republic,498348.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Malaysia,581869.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Peru,587306.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Ecuador,592375.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Israel,592430.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Spain,600092.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Myanmar,607133.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,France,638888.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Poland,646605.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Italy,647201.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Cambodia,648927.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,United Arab Emirates,652534.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Algeria,673574.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Canada,740606.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Nigeria,748280.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Germany,782199.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Ukraine,845185.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Argentina,862851.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Egypt,877832.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Nepal,894355.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Kazakhstan,924048.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Colombia,1213836.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Thailand,1661512.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Saudi Arabia,1672139.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Vietnam,1737582.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Mexico,1857403.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,United Kingdom,2122586.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Iraq,2161153.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Turkey,2214042.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Philippines,2992256.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Brazil,4248039.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Bangladesh,4254667.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Indonesia,7584088.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Pakistan,12628267.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,United States,13052923.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,all,all,85680819.0
Total videos removed,quarterly,Oct-Dec 2022,all,all,task_type,automation,all,all,46836047.0
Removal rate of published,quarterly,Oct-Dec 2022,all,all,all,all,all,all,0.006
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Adult nudity and sexual activities,all,all,all,all,0.9259999999999999
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Ukraine,0.8370000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Germany,0.892
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Netherlands,0.897
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Romania,0.902
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,France,0.907
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,United Kingdom,0.912
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Italy,0.92
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Australia,0.9259999999999999
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Canada,0.9309999999999999
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,United States,0.934
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Malaysia,0.934
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,United Arab Emirates,0.935
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Spain,0.938
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Poland,0.94
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Belarus,0.94
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Israel,0.943
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Jordan,0.9470000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Saudi Arabia,0.948
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Vietnam,0.9490000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Azerbaijan,0.9490000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Chile,0.9590000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Peru,0.9620000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Morocco,0.9620000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,all,all,0.9620000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Turkey,0.9640000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Lebanon,0.9640000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Algeria,0.966
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Mexico,0.9670000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Iraq,0.9690000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Nepal,0.971
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Egypt,0.971
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Guatemala,0.973
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Brazil,0.976
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Argentina,0.976
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Kazakhstan,0.977
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,South Africa,0.977
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Libya,0.9790000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Thailand,0.98
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Ecuador,0.98
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Colombia,0.981
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Philippines,0.982
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Dominican Republic,0.982
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Indonesia,0.983
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Myanmar,0.983
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Venezuela,0.9840000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Somalia,0.987
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Pakistan,0.988
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Nigeria,0.988
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Cambodia,0.9890000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Bangladesh,0.995
Proactive removal rate,quarterly,Oct-Dec 2022,all,all,all,all,Market,Laos,0.995
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Dangerous acts and challenges,all,all,all,all,0.96
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Harassment and bullying,all,all,all,all,0.845
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Hateful behavior,all,all,all,all,0.871
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Illegal activities and regulated goods,all,all,all,all,0.976
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Integrity and authenticity,all,all,all,all,0.915
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Minor safety,all,all,all,all,0.985
Proactive removal rate,quarterly,Oct-Dec 2022,issue,"Suicide, self-harm and disordered eating",all,all,all,all,0.981
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Violent and graphic content,all,all,all,all,0.9690000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,issue,Violent extremism,all,all,all,all,0.94
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Nudity and sexual activity involving adults,task_type,human moderation,all,all,0.8640000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual exploitation,task_type,human moderation,all,all,0.858
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,0.935
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,0.8240000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,0.747
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,0.8740000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,0.902
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,0.778
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,0.77
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,0.93
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,0.872
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Gambling,task_type,human moderation,all,all,0.895
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,0.976
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Weapons,task_type,human moderation,all,all,0.961
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,0.8909999999999999
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,0.899
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,0.9620000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,0.9690000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,0.9670000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,0.9540000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,0.9309999999999999
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,0.8540000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,0.9670000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,0.9690000000000001
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,0.8759999999999999
Proactive removal rate,quarterly,Oct-Dec 2022,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,0.93
Videos restored,quarterly,Oct-Dec 2022,all,all,all,all,all,all,5477549.0
Total accounts removed,quarterly,Jan-Mar 2023,ban_reason,Accounts suspected to be under the age of 13 removed,all,all,all,all,16947484.0
Total accounts removed,quarterly,Jan-Mar 2023,ban_reason,Other accounts removed,all,all,all,all,2386036.0
Removal rate within 24 hours,quarterly,Jan-Mar 2023,issue,Adult nudity and sexual activities,all,all,all,all,0.9159999999999999
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Argentina,0.938
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Belarus,0.851
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Germany,0.8440000000000001
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Indonesia,0.94
Removal rate within 24 hours,quarterly,Jan-Mar 2023,all,all,all,all,Market,Kazakhstan,0.888
