Metric,Period type,Period,Policy type,Issue policy,Task type,Task,Location,Market,Result
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,United States,0.261
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Kazakhstan,0.027000000000000003
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Indonesia,0.015
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,France,0.11800000000000001
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Pakistan,0.10099999999999999
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Somalia,0.11800000000000001
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Ukraine,0.11
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Libya,0.021
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Dominican Republic,0.392
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Taiwan,0.017
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Algeria,0.375
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Thailand,0.253
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Israel,0.24
Proactive removal rate,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Kazakhstan,0.92
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Indonesia,0.9940000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Peru,0.99
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Iraq,0.976
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Poland,0.893
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Spain,0.9329999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Nigeria,0.981
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,Indonesia,0.988
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,Turkey,0.997
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Bangladesh,0.998
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Egypt,0.997
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Myanmar,0.9990000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,United Arab Emirates,0.973
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Singapore,0.9940000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Iraq,0.9620000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Poland,0.845
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Spain,0.941
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Human Exploitation,All,All,All,All,0.951
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Pakistan,0.995
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Azerbaijan,0.809
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Nepal,0.971
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Colombia,0.9690000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Pakistan,0.992
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Taiwan,0.6779999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Myanmar,0.757
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Romania,0.59
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Kazakhstan,0.799
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Australia,0.588
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Romania,0.757
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,Brazil,0.379
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,Cambodia,0.653
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,South Korea,0.4
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,United Kingdom,0.275
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Lebanon,0.563
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Ukraine,0.9540000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Austria,0.865
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,South Africa,0.802
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Singapore,0.648
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Colombia,0.924
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Saudi Arabia,0.887
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Iraq,0.857
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Spain,0.691
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Myanmar,0.706
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Australia,0.588
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Vietnam,0.14400000000000002
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Bangladesh,0.932
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Turkey,0.532
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Somalia,0.9229999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,France,0.732
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Taiwan,0.311
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Pakistan,0.16699999999999998
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Somalia,0.6759999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Ukraine,0.621
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Pakistan,0.9309999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Thailand,0.95
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Laos,0.935
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Vietnam,0.782
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Kazakhstan,0.33
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Nigeria,0.21
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Laos,0.040999999999999995
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Lebanon,0.6829999999999999
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Morocco,0.556
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Netherlands,0.968
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Dominican Republic,0.982
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Iraq,0.995
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Poland,0.9640000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Spain,0.968
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Somalia,0.988
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Mexico,0.971
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Morocco,1.0
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,United States,0.983
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Colombia,0.985
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Singapore,0.987
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Israel,0.9840000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Commercial Disclosure & Paid Promotion,All,All,Market,Saudi Arabia,1.0
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,Cambodia,0.997
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,United Kingdom,0.9690000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Somalia,0.991
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Hate Speech & Hateful Behavior,All,All,Market,Ukraine,0.937
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Iraq,0.855
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Poland,0.6729999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Spain,0.754
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,South Korea,0.912
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Brazil,0.988
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Nigeria,0.9570000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Italy,0.871
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,Netherlands,0.894
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Algeria,0.9940000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Malaysia,0.995
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Thailand,0.975
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Brazil,0.987
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Libya,0.978
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Austria,0.93
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Myanmar,0.948
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Poland,0.825
Removal rate before any views,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,United Arab Emirates,0.636
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Laos,1.0
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,Peru,0.87
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Brazil,0.7909999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Italy,0.789
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Commercial Disclosure & Paid Promotion,All,All,All,All,0.982
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Netherlands,0.8690000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,South Korea,0.303
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,Indonesia,0.845
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,Germany,0.214
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,Malaysia,0.34600000000000003
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,Thailand,0.316
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Morocco,0.598
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Azerbaijan,0.7040000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Nepal,0.84
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Thailand,0.9259999999999999
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Egypt,0.78
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Nudity & Body Exposure,All,All,Market,Mexico,0.488
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Activity & Services,All,All,Market,Japan,0.595
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Dominican Republic,0.897
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Turkey,0.355
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Austria,0.7170000000000001
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,South Africa,0.316
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Sexually Suggestive Content,All,All,Market,Canada,0.19899999999999998
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Sexually Suggestive Content,All,All,Market,United States,0.32899999999999996
Removal rate before any views,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,France,0.48
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Bangladesh,0.953
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Turkey,0.937
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Laos,0.7709999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Egypt,0.976
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Lebanon,0.9670000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Kazakhstan,0.894
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Egypt,0.9520000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,Romania,0.8540000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Fake Engagement,All,All,Market,Spain,0.9790000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Singapore,0.856
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Japan,0.95
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Personal Information,All,All,Market,Egypt,0.976
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Commercial Disclosure & Paid Promotion,All,All,Market,Nepal,0.9990000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,Austria,0.941
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Firearms & Dangerous Weapons,All,All,Market,South Africa,0.958
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Algeria,0.925
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Malaysia,0.8270000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Thailand,0.6729999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,Dominican Republic,0.8240000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Trade of Regulated Goods & Services,All,All,Market,Brazil,0.7809999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Human Exploitation,All,All,Market,Vietnam,0.795
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent & Hateful Orgs & Individuals,All,All,Market,Italy,0.758
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Brazil,0.946
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Cambodia,0.9790000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,Nigeria,0.9440000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Exploitation & Abuse,All,All,Market,United Kingdom,0.542
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Iraq,0.9690000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Poland,0.904
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Animal Abuse,All,All,Market,Spain,0.9229999999999999
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexually Suggestive Content,All,All,Market,France,0.8170000000000001
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Mexico,0.882
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,South Africa,0.625
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Australia,0.941
Removal rate within 24 hours,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Nudity & Body Exposure,All,All,Market,Germany,0.7490000000000001
Total videos removed,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Somalia,836795.0
Total videos removed,Quarterly,Oct-Dec 2023,All,All,All,All,Market,Ukraine,1972481.0
Total videos removed,Quarterly,Oct-Dec 2023,All,All,task_type,Automation,Market,Egypt,2101380.0
Video: Removal rate of published,Quarterly,Oct-Dec 2023,All,All,All,All,All,All,0.01
Category share,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Bangladesh,0.009000000000000001
Category share,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Azerbaijan,0.499
Category share,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Nepal,0.188
Category share,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Brazil,0.066
Category share,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Australia,0.263
Category share,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Germany,0.3
Category share,Quarterly,Oct-Dec 2023,Issue policy,Sensitive & Mature Themes,All,All,Market,Libya,0.132
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Civic & Election Integrity,All,All,Market,Malaysia,0.048
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Civic & Election Integrity,All,All,Market,Thailand,0.205
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Poland,0.34
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Dangerous Activities & Challenges,All,All,Market,Laos,0.893
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,France,0.086
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Suicide & Self-Harm,All,All,Market,Saudi Arabia,0.01
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Frauds & Scams,All,All,Market,Ukraine,0.298
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Azerbaijan,0.665
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Nepal,0.467
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Ecuador,0.048
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Sexual Exploitation & Gender-Based Violence,All,All,Market,Philippines,0.031
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Violent Behaviors & Criminal Activities,All,All,Market,Argentina,0.011000000000000001
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Shocking & Graphic Content,All,All,Market,Peru,0.23399999999999999
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,All,All,0.265
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,"Youth Safety & Well-Being - Alcohol, Tobacco & Drugs",All,All,Market,Taiwan,0.225
Category share,Quarterly,Oct-Dec 2023,Community guidelines policy,Youth Safety & Well-Being - Youth Exploitation & Abuse,All,All,Market,Dominican Republic,0.287
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Argentina,0.995
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Ecuador,0.9940000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Integrity & Authenticity,All,All,Market,Philippines,0.992
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Mental & Behavioral Health,All,All,Market,Romania,0.982
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Somalia,0.998
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Privacy & Security,All,All,Market,Ukraine,0.63
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Canada,0.9329999999999999
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Regulated Goods & Commercial Activities,All,All,Market,Taiwan,0.892
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Safety & Civility,All,All,Market,Egypt,0.991
Proactive removal rate,Quarterly,Oct-Dec 2023,Issue policy,Youth Safety & Well-Being,All,All,Market,Argentina,0.981
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Civic & Election Integrity,All,All,Market,Singapore,1.0
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Dominican Republic,0.991
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Iraq,0.99
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Poland,0.922
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Misinformation,All,All,Market,Spain,0.9840000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Unoriginal Content & QR Codes,All,All,Market,Peru,0.9990000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,"Alcohol, Tobacco & Drugs",All,All,Market,Pakistan,0.997
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,Myanmar,0.993
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Gambling,All,All,Market,United Arab Emirates,0.9790000000000001
Proactive removal rate,Quarterly,Oct-Dec 2023,Community guidelines policy,Harassment & Bullying,All,All,Market,Romania,0.8240000000000001
