Metric,Period Type,Period,Policy Type,Issue Policy,Task Type,Task,Location,Market,Result
Blocked spam account creation,quarterly,Jul-Sep 2022,all,all,all,all,all,all,41459159
Video removal by spam account removal,quarterly,Jan-Mar 2021,all,all,all,all,all,all,13635469
Video removal by spam account removal,quarterly,Apr-Jun 2021,all,all,all,all,all,all,8542037
Video removal by spam account removal,quarterly,Jul-Sep 2021,all,all,all,all,all,all,11895555
Video removal by spam account removal,quarterly,Oct-Dec 2021,all,all,all,all,all,all,46382130
Video removal by spam account removal,quarterly,Jan-Mar 2022,all,all,all,all,all,all,21029537
Video removal by spam account removal,quarterly,Apr-Jun 2022,all,all,all,all,all,all,76879124
Video removal by spam account removal,quarterly,Jul-Sep 2022,all,all,all,all,all,all,94733447
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Algeria,883884
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Argentina,876885
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Australia,546330
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Azerbaijan,334579
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Bangladesh,5960758
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Belarus,309114
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Brazil,6019420
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Cambodia,643949
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Canada,1105074
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Chile,520689
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Colombia,1654996
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Dominican Republic,751048
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Ecuador,810017
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Egypt,947592
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,France,1008996
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Germany,948467
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Indonesia,8236930
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Iraq,2505892
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Israel,688579
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Italy,1309046
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Japan,295315
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Jordan,310724
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Kazakhstan,1116677
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Lao Peoples Democratic Republic,389064
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Lebanon,321510
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Libya,330252
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Malaysia,659306
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Mexico,3136897
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Morocco,420565
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Myanmar,653512
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Nepal,1219961
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Netherlands,419182
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Nigeria,859458
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Pakistan,14117817
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Peru,757285
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Philippines,5516270
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Poland,691135
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Romania,473086
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Saudi Arabia,2164069
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,South Africa,376251
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Spain,1467595
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Sweden,282943
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Thailand,2125987
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Turkey,2432535
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Ukraine,996969
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,United Arab Emirates,793167
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,United Kingdom,2889003
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,United States,18369951
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Venezuela Bolivarian Republic of,471528
Total videos removed,quarterly,Jul-Sep 2022,all,all,all,all,Market,Vietnam,2286018
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Albania,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Croatia,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Estonia,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Iraq,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Isle of Man,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Kuwait,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Monaco,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Poland,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Slovenia,1
Removal rate,half-year,Jul-Dec 2022,all,all,all,all,Market,Sri Lanka,1
Total accounts removed,quarterly,Oct-Dec 2022,all,all,all,all,all,all,76178122
Ad removals,quarterly,Oct-Dec 2022,all,all,all,all,all,all,1635296
Ads removed due to account actions,quarterly,Oct-Dec 2022,all,all,all,all,all,all,4953815
Fake follow requests prevented,quarterly,Oct-Dec 2022,all,all,all,all,all,all,7476505410
Fake followers removed,quarterly,Oct-Dec 2022,all,all,all,all,all,all,1465240275
Fake likes prevented,quarterly,Oct-Dec 2022,all,all,all,all,all,all,10179734085
Fake likes removed,quarterly,Oct-Dec 2022,all,all,all,all,all,all,366780903
Videos restored,quarterly,Oct-Dec 2022,all,all,all,all,all,all,"5,477,549"
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,all,all,"85,680,819"
Total videos removed,quarterly,Oct-Dec 2022,all,all,task_type,automation,all,all,"46,836,047"
Blocked spam account creation,quarterly,Oct-Dec 2022,all,all,all,all,all,all,62848209
Video removal by spam account removal,quarterly,Oct-Dec 2022,all,all,all,all,all,all,41839947
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,United States,13052923
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Pakistan,12628267
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Indonesia,7584088
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Bangladesh,4254667
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Brazil,4248039
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Philippines,2992256
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Turkey,2214042
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Iraq,2161153
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,United Kingdom,2122586
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Mexico,1857403
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Vietnam,1737582
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Saudi Arabia,1672139
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Thailand,1661512
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Colombia,1213836
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Kazakhstan,924048
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Nepal,894355
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Egypt,877832
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Argentina,862851
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Ukraine,845185
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Germany,782199
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Nigeria,748280
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Canada,740606
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Algeria,673574
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,United Arab Emirates,652534
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Cambodia,648927
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Italy,647201
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Poland,646605
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,France,638888
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Myanmar,607133
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Spain,600092
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Israel,592430
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Ecuador,592375
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Peru,587306
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Malaysia,581869
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Dominican Republic,498348
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,South Africa,467764
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Australia,444953
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Chile,418312
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Lao Peoples Democratic Republic,411457
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Morocco,383512
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Romania,356016
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Venezuela Bolivarian Republic of,323357
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Libya,298407
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Netherlands,288613
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Somalia,280132
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Belarus,256685
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Lebanon,236258
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Jordan,228989
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Azerbaijan,228239
Total videos removed,quarterly,Oct-Dec 2022,all,all,all,all,Market,Guatemala,210263
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,3743268
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,1
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Dangerous acts and challenges - Dangerous acts and challenges,task_type,human moderation,all,all,2708638
Total accounts removed,quarterly,Jan-Mar 2021,ban_reason,Fake accounts removed,all,all,all,all,2409163
Total accounts removed,quarterly,Apr-Jun 2021,ban_reason,Fake accounts removed,all,all,all,all,1653892
Total accounts removed,quarterly,Jul-Sep 2021,ban_reason,Fake accounts removed,all,all,all,all,1728621
Total accounts removed,quarterly,Oct-Dec 2021,ban_reason,Fake accounts removed,all,all,all,all,6077046
Total accounts removed,quarterly,Jan-Mar 2022,ban_reason,Fake accounts removed,all,all,all,all,20890519
Total accounts removed,quarterly,Apr-Jun 2022,ban_reason,Fake accounts removed,all,all,all,all,33632058
Total accounts removed,quarterly,Jul-Sep 2022,ban_reason,Fake accounts removed,all,all,all,all,50963108
Total accounts removed,quarterly,Oct-Dec 2022,ban_reason,Fake accounts removed,all,all,all,all,54453610
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,5466176
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Abusive behavior,task_type,human moderation,all,all,4171741
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,678221
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual harassment,task_type,human moderation,all,all,537184
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,94963
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,"Threats of hacking, doxxing, and blackmail",task_type,human moderation,all,all,69411
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,1198019
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Attacks and slurs on the basis of protected attributes,task_type,human moderation,all,all,998274
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,894369
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Hateful ideology,task_type,human moderation,all,all,771537
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,176054
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Criminal activities,task_type,human moderation,all,all,136269
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,1673195
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,"Drugs, controlled substances, alcohol, and tobacco",task_type,human moderation,all,all,1254293
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,1860703
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Frauds and scams,task_type,human moderation,all,all,1677713
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Gambling,task_type,human moderation,all,all,498360
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Gambling,task_type,human moderation,all,all,459940
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,4282821
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,"Privacy, personal data, and personally identifiable information (PII)",task_type,human moderation,all,all,3205409
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Weapons,task_type,human moderation,all,all,3951777
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Weapons,task_type,human moderation,all,all,3324493
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,124786
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Harmful misinformation,task_type,human moderation,all,all,304031
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,282714
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Spam and fake engagement,task_type,human moderation,all,all,193413
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,537300
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Grooming behavior,task_type,human moderation,all,all,302154
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,3174979
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Harmful activities by minors,task_type,human moderation,all,all,2676478
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,18184777
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Nudity & sexual activity involving minors,task_type,human moderation,all,all,8594064
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,993117
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Physical and psychological harm of minors,task_type,human moderation,all,all,687077
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,792473
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Sexual exploitation of minors,task_type,human moderation,all,all,415278
Total accounts removed,quarterly,Jul-Sep 2020,ban_reason,Other accounts removed,all,all,all,all,704023
Total accounts removed,quarterly,Oct-Dec 2020,ban_reason,Other accounts removed,all,all,all,all,974454
Total accounts removed,quarterly,Jan-Mar 2021,ban_reason,Other accounts removed,all,all,all,all,1476399
Total accounts removed,quarterly,Apr-Jun 2021,ban_reason,Other accounts removed,all,all,all,all,2093045
Total accounts removed,quarterly,Jul-Sep 2021,ban_reason,Other accounts removed,all,all,all,all,2763376
Total accounts removed,quarterly,Oct-Dec 2021,ban_reason,Other accounts removed,all,all,all,all,2647105
Total accounts removed,quarterly,Jan-Mar 2022,ban_reason,Other accounts removed,all,all,all,all,3328993
Total accounts removed,quarterly,Apr-Jun 2022,ban_reason,Other accounts removed,all,all,all,all,5222968
Total accounts removed,quarterly,Jul-Sep 2022,ban_reason,Other accounts removed,all,all,all,all,5782574
Total accounts removed,quarterly,Oct-Dec 2022,ban_reason,Other accounts removed,all,all,all,all,3847196
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,56545
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Disordered eating",task_type,human moderation,all,all,39721
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,1600630
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,"Suicide, self-harm and disordered eating - Suicide and self-harm",task_type,human moderation,all,all,1228560
Category share,quarterly,Jul-Sep 2022,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,1
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,10578314
Category share,quarterly,Oct-Dec 2022,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,1
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Violent and graphic content,task_type,human moderation,all,all,7014318
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,189175
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Threats and incitement to violence,task_type,human moderation,all,all,176504
Total videos removed,quarterly,Jul-Sep 2022,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,656243
Total videos removed,quarterly,Oct-Dec 2022,Community guidelines policy,Violent extremist organizations and individuals,task_type,human moderation,all,all,730932
