Metric,Period Type,Period,Policy Type,Issue Policy,Task Type,Task,Location,Market,Result
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Thailand,0.9259999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Turkey,0.965
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Ukraine,0.9390000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,United Arab Emirates,0.909
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,United Kingdom,0.866
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,United States,0.9259999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Venezuela,0.968
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Vietnam,0.978
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,all,all,0.276
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Algeria,0.188
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Argentina,0.3
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Australia,0.505
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Azerbaijan,0.125
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Bangladesh,0.318
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Brazil,0.43700000000000006
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Cambodia,0.16699999999999998
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Canada,0.172
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Chile,0.271
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Colombia,0.39899999999999997
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Dominican Republic,0.306
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Ecuador,0.257
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Egypt,0.14
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,France,0.491
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Germany,0.231
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Indonesia,0.17600000000000002
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Iraq,0.08199999999999999
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Israel,0.259
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Italy,0.77
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Japan,0.042
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Kazakhstan,0.19699999999999998
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Laos,0.129
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Lebanon,0.24600000000000002
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Libya,0.032
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Malaysia,0.153
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Mexico,0.267
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Morocco,0.213
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Myanmar,0.222
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Nepal,0.495
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Netherlands,0.264
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Nigeria,0.204
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Pakistan,0.318
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Peru,0.235
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Philippines,0.27699999999999997
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Poland,0.532
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Romania,0.541
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Saudi Arabia,0.08199999999999999
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Somalia,0.057999999999999996
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,South Africa,0.248
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Spain,0.779
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Switzerland,0.037000000000000005
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Taiwan,0.061
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Thailand,0.077
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Turkey,0.215
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Ukraine,0.257
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,United Arab Emirates,0.08800000000000001
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,United Kingdom,0.258
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,United States,0.215
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Venezuela,0.35
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,task_type,human moderation,Market,Vietnam,0.062
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Nigeria,0.9470000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Pakistan,0.997
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Peru,0.973
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Philippines,0.988
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Poland,0.975
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Romania,0.963
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Saudi Arabia,0.983
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Somalia,0.988
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,South Africa,0.9790000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Spain,0.9940000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Switzerland,0.924
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Taiwan,0.9009999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Thailand,0.963
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Turkey,0.986
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Ukraine,0.885
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,United Arab Emirates,0.871
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,United Kingdom,0.963
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,United States,0.889
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Venezuela,0.991
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Vietnam,0.94
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,all,all,0.968
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Algeria,0.972
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Argentina,0.9790000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Australia,0.9840000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Azerbaijan,0.976
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Bangladesh,0.998
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Brazil,0.982
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Cambodia,0.998
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Canada,0.884
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Chile,0.96
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Colombia,0.973
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Dominican Republic,0.987
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Ecuador,0.982
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Egypt,0.966
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,France,0.978
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Germany,0.9279999999999999
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Indonesia,0.9990000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Iraq,0.948
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Israel,0.902
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Italy,0.992
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Japan,0.902
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Kazakhstan,0.992
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Laos,0.9940000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Lebanon,0.986
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Libya,0.99
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Malaysia,0.975
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Mexico,0.965
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Morocco,0.975
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Myanmar,0.983
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Nepal,0.9940000000000001
Proactive removal rate,quarterly,Jul-Sep 2023,Community guidelines policy,Nudity & Body Exposure,all,all,Market,Netherlands,0.9740000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,all,all,0.40299999999999997
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Algeria,0.486
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Argentina,0.579
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Australia,0.46799999999999997
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Azerbaijan,0.696
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Bangladesh,0.5820000000000001
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Brazil,0.321
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Cambodia,0.344
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Canada,0.217
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Chile,0.59
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Colombia,0.603
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Dominican Republic,0.521
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Ecuador,0.615
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Egypt,0.57
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,France,0.162
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Germany,0.11699999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Indonesia,0.436
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Iraq,0.39899999999999997
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Israel,0.21100000000000002
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Italy,0.195
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Japan,0.275
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Kazakhstan,0.22399999999999998
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Laos,0.38799999999999996
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Libya,0.6779999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Malaysia,0.551
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Mexico,0.389
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Morocco,0.515
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Myanmar,0.353
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Nepal,0.368
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Netherlands,0.20600000000000002
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Nigeria,0.31
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Pakistan,0.695
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Peru,0.633
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Philippines,0.73
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Poland,0.17
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Romania,0.155
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Saudi Arabia,0.46799999999999997
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Somalia,0.5479999999999999
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,South Africa,0.541
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Spain,0.192
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Switzerland,0.304
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Taiwan,0.396
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Thailand,0.314
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Turkey,0.564
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Ukraine,0.271
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United Arab Emirates,0.484
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United Kingdom,0.545
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United States,0.27399999999999997
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Venezuela,0.662
Removal rate before any views,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Vietnam,0.611
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,all,all,0.7829999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Algeria,0.6990000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Argentina,0.784
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Australia,0.825
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Azerbaijan,0.701
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Bangladesh,0.8370000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Brazil,0.679
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Cambodia,0.835
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Canada,0.873
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Chile,0.784
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Colombia,0.8079999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Dominican Republic,0.797
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Ecuador,0.826
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Egypt,0.794
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,France,0.846
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Germany,0.895
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Indonesia,0.7020000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Iraq,0.6609999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Israel,0.271
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Italy,0.872
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Japan,0.64
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Kazakhstan,0.792
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Laos,0.78
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Lebanon,0.726
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Libya,0.775
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Malaysia,0.765
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Mexico,0.7879999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Morocco,0.763
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Myanmar,0.797
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Nepal,0.7170000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Netherlands,0.836
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Nigeria,0.6920000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Pakistan,0.8859999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Peru,0.845
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Philippines,0.7829999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Poland,0.818
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Romania,0.777
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Saudi Arabia,0.682
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Somalia,0.775
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,South Africa,0.8220000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Spain,0.81
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Switzerland,0.825
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Taiwan,0.512
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Thailand,0.8390000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Turkey,0.607
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Ukraine,0.708
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United Arab Emirates,0.7170000000000001
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United Kingdom,0.662
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,United States,0.8809999999999999
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Venezuela,0.887
Removal rate within 24 hours,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,all,all,Market,Vietnam,0.813
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,all,all,0.33299999999999996
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Algeria,0.086
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Argentina,0.152
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Australia,0.243
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Azerbaijan,0.136
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Bangladesh,0.06
Category share,quarterly,Jul-Sep 2023,Community guidelines policy,Sexual Activity & Services,task_type,human moderation,Market,Brazil,0.135
