IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",643,"Russian Federation","RU","RUS",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",145617329
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",643,"Russian Federation","RU","RUS",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",145102755
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",643,"Russian Federation","RU","RUS",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",144713314
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",646,"Rwanda","RW","RWA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",12835028
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",646,"Rwanda","RW","RWA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13146362
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",646,"Rwanda","RW","RWA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13461888
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",646,"Rwanda","RW","RWA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",13776698
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",652,"Saint Barthélemy","BL","BLM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10481
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",652,"Saint Barthélemy","BL","BLM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10681
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",652,"Saint Barthélemy","BL","BLM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10862
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",652,"Saint Barthélemy","BL","BLM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10967
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",654,"Saint Helena","SH","SHN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5447
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",654,"Saint Helena","SH","SHN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5421
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",654,"Saint Helena","SH","SHN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5404
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",654,"Saint Helena","SH","SHN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5374
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",659,"Saint Kitts and Nevis","KN","KNA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47712
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",659,"Saint Kitts and Nevis","KN","KNA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47643
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",659,"Saint Kitts and Nevis","KN","KNA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47607
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",659,"Saint Kitts and Nevis","KN","KNA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47658
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",660,"Anguilla","AI","AIA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15380
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",660,"Anguilla","AI","AIA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15585
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",660,"Anguilla","AI","AIA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15753
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",660,"Anguilla","AI","AIA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15857
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",662,"Saint Lucia","LC","LCA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",178584
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",662,"Saint Lucia","LC","LCA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",179237
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",662,"Saint Lucia","LC","LCA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",179652
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",662,"Saint Lucia","LC","LCA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",179858
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",663,"Saint Martin (French part)","MF","MAF",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33122
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",663,"Saint Martin (French part)","MF","MAF",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",32553
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",663,"Saint Martin (French part)","MF","MAF",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31948
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",663,"Saint Martin (French part)","MF","MAF",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",31791
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",666,"Saint Pierre and Miquelon","PM","SPM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5925
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",666,"Saint Pierre and Miquelon","PM","SPM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5906
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",666,"Saint Pierre and Miquelon","PM","SPM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5883
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",666,"Saint Pierre and Miquelon","PM","SPM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5862
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",670,"Saint Vincent and the Grenadines","VC","VCT",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",104924
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",670,"Saint Vincent and the Grenadines","VC","VCT",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",104633
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",670,"Saint Vincent and the Grenadines","VC","VCT",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",104332
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",670,"Saint Vincent and the Grenadines","VC","VCT",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",103948
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",674,"San Marino","SM","SMR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34178
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",674,"San Marino","SM","SMR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",34007
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",674,"San Marino","SM","SMR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33746
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",674,"San Marino","SM","SMR",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",33661
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",678,"Sao Tome and Principe","ST","STP",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",214599
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",678,"Sao Tome and Principe","ST","STP",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",218641
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",678,"Sao Tome and Principe","ST","STP",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",223108
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",678,"Sao Tome and Principe","ST","STP",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",227380
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",682,"Saudi Arabia","SA","SAU",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35827362
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",682,"Saudi Arabia","SA","SAU",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35997107
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",682,"Saudi Arabia","SA","SAU",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",35950396
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",682,"Saudi Arabia","SA","SAU",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",36408820
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",686,"Senegal","SN","SEN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16000782
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",686,"Senegal","SN","SEN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16436120
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",686,"Senegal","SN","SEN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16876720
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",686,"Senegal","SN","SEN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17316449
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",688,"Serbia","RS","SRB",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7401056
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",688,"Serbia","RS","SRB",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7358005
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",688,"Serbia","RS","SRB",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7296769
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",688,"Serbia","RS","SRB",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",7221366
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",690,"Seychelles","SC","SYC",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",104373
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",690,"Seychelles","SC","SYC",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",105530
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",690,"Seychelles","SC","SYC",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",106471
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",690,"Seychelles","SC","SYC",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",107119
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",694,"Sierra Leone","SL","SLE",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8046829
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",694,"Sierra Leone","SL","SLE",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8233970
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",694,"Sierra Leone","SL","SLE",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8420641
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",694,"Sierra Leone","SL","SLE",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",8605718
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",702,"Singapore","SG","SGP",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5866405
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",702,"Singapore","SG","SGP",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5909870
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",702,"Singapore","SG","SGP",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5941061
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",702,"Singapore","SG","SGP",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5975689
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",703,"Slovakia","SK","SVK",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5453924
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",703,"Slovakia","SK","SVK",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5456681
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",703,"Slovakia","SK","SVK",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5447622
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",703,"Slovakia","SK","SVK",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",5643453
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",704,"Viet Nam","VN","VNM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",95776717
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",704,"Viet Nam","VN","VNM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",96648685
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",704,"Viet Nam","VN","VNM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",97468029
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",704,"Viet Nam","VN","VNM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",98186856
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",705,"Slovenia","SI","SVN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2112902
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",705,"Slovenia","SI","SVN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2117641
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",705,"Slovenia","SI","SVN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2119410
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",705,"Slovenia","SI","SVN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2119844
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",706,"Somalia","SO","SOM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15981301
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",706,"Somalia","SO","SOM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16537016
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",706,"Somalia","SO","SOM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17065581
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",706,"Somalia","SO","SOM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",17597511
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",710,"South Africa","ZA","ZAF",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",58087055
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",710,"South Africa","ZA","ZAF",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",58801927
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",710,"South Africa","ZA","ZAF",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",59392255
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",710,"South Africa","ZA","ZAF",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",59893886
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",716,"Zimbabwe","ZW","ZWE",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15354608
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",716,"Zimbabwe","ZW","ZWE",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15669666
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",716,"Zimbabwe","ZW","ZWE",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",15993524
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",716,"Zimbabwe","ZW","ZWE",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",16320537
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",724,"Spain","ES","ESP",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47131372
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",724,"Spain","ES","ESP",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47363807
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",724,"Spain","ES","ESP",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47486935
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",724,"Spain","ES","ESP",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",47558630
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",728,"South Sudan","SS","SSD",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10447666
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",728,"South Sudan","SS","SSD",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10606227
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",728,"South Sudan","SS","SSD",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10748273
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",728,"South Sudan","SS","SSD",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",10913164
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",729,"Sudan","SD","SDN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",43232093
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",729,"Sudan","SD","SDN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",44440486
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",729,"Sudan","SD","SDN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",45657202
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",729,"Sudan","SD","SDN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",46874204
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",732,"Western Sahara","EH","ESH",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",544876
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",732,"Western Sahara","EH","ESH",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",556048
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",732,"Western Sahara","EH","ESH",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",565581
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",732,"Western Sahara","EH","ESH",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",575986
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",740,"Suriname","SR","SUR",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",600301
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",740,"Suriname","SR","SUR",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",607065
49,"Total population by sex","Total population by sex","World Population Prospects",2022,"United Nations Population Division",740,"Suriname","SR","SUR",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",612985
